problem_id	description	regex	pos_examples	neg_examples
b-3_t-sep_id-82	Three period-separated strings. The first must be no more than 3 characters long, and consists of the digits 0-9 and/or the capital letter 'O'. The second string must be no more than 5 characters long, and may include any alphanumeric character A-Z, 0-9, of any case. The third string must begin with 3-4 letters A-Z of any case, followed by 4 lowercase letters A-Z.	concat(and(repeatatleast(or(<num>,<O>),1),repeatatleast(<any>,3)),concat(<.>,concat(and(repeatatleast(or(<num>,or(<cap>,<low>)),1),repeatrange(<any>,0,5)),concat(<.>,concat(repeatrange(<let>,3,4),repeat(<low>,4))))))	O7O.64XW.oxwavas O3O.4S1.tGBfqtj 640.Nejpa.Sdwuzvk 9O88OOO.z0.jXZacjqv O3O.4S1.tGhlqtc 432.PKyWP.zrUllptn	O7O.44Y27q.QJYXyshf 9O.Q.srtlcee 5O.x83QR.WqTosaa OO3.9N1.EEzxyk 6O8O7OO.00V.GUpdxv 121.3.woylmn
b-3_t-sep_id-85	The string starts with a lowercase 'f' or 'l' followed by a list of three comma separated strings. The second string is two or more letters. The fourth and sixth strings both: allow numbers and capital letters, must contain a number, and have an overall length of equal to or less than 5 (each).	concat(concat(or(<f>,<I>),repeatatleast(<let>,2)),concat(<,>,concat(and(repeatatleast(or(<num>,<cap>),1),and(repeatrange(<any>,0,5),contain(<num>))),concat(<,>,and(repeatatleast(or(<num>,<cap>),1),and(repeatrange(<any>,0,5),contain(<num>)))))))	ImG,6W,9 IXb,T76RF,L8M7 fiT,2VX2A,0HSB7 IyiDxc,A1I1K,M7597 IgE,26L,2 IkZrSBY,YZ0HI,2X0A8	fNFMmGkcS,973S,T MZm,70,9 IOy,4,I IJ,5,7 MKrV,0,92 MuVMeDd,7FV2,MT8JQ
b-3_t-sep_id-85	A string that consists of 3 parts separated by a comma. The first part consists of a string that contains 3 or more letters that starts with the letter 'f' or 'l'. The second and third parts must contain at least one digit, be at most 5 characters long, and contain only capital letters and digits.	concat(concat(or(<f>,<I>),repeatatleast(<let>,2)),concat(<,>,concat(and(repeatatleast(or(<num>,<cap>),1),and(repeatrange(<any>,0,5),contain(<num>))),concat(<,>,and(repeatatleast(or(<num>,<cap>),1),and(repeatrange(<any>,0,5),contain(<num>)))))))	ImG,6W,9 IXb,T76RF,L8M7 fiT,2VX2A,0HSB7 IyiDxc,A1I1K,M7597 IgE,26L,2 IkZrSBY,YZ0HI,2X0A8	fNFMmGkcS,973S,T MZm,70,9 IOy,4,I IJ,5,7 MKrV,0,92 MuVMeDd,7FV2,MT8JQ
b-3_t-sep_id-87	A string that consists of 3 parts separated by a comma. The first two parts consist of any string of characters that does not contain special characters. The third part consists of between 2 and 4 letters.	concat(repeatatleast(or(<low>,or(<cap>,<num>)),1),concat(<,>,concat(repeatatleast(or(<low>,or(<cap>,<num>)),1),concat(<,>,repeatrange(<let>,2,4)))))	39u,OK60z0B,qI dB9G,M7u,vd 39u,OK60z0B,Pt x,K34saM5W,gw dB9G,M7u,Rm rX998,yFt0,uncg	
b-3_t-sep_id-88	A string that consists of any number of parts each separated by a semi colon. Each part can consist of either 2 or 3 capital letters OR 2 or 3 lower case letters.	concat(or(repeatrange(<cap>,2,3),repeatrange(<low>,2,3)),star(concat(<;>,or(repeatrange(<cap>,2,3),repeatrange(<low>,2,3)))))	cxc zpa;GTI PXU;CKT;RET QL;TS;TZ;FUQ;owi gv;QWU;kb;wp SD;hve;RPE;edr	B;A;H;T;D;U S;G;L;T;B;E;Y B;Z;R;X;R;D;Z;U;P U;Q;W;C;S;K;T;Z;J R;B;A;L;N E;J
b-3_t-sep_id-89	A string that consists of 3 parts separated by a comma. The first part is any numerical value greater than 99. The second part is the letter 'z'. The third part is any combination of lower case letters.	concat(and(repeatatleast(<num>,1),repeatatleast(<any>,3)),concat(<,>,concat(<z>,concat(<,>,repeatatleast(<low>,1)))))	2615964,z,tcldcmflth 267653,z,lbrl 93574,z,dvsw 0066522308,z,i 440365391,z,pfckmlo 440365391721201,z,n	n88mz2857,z,msqdc 242,z,DG 2j0j,z,sxabcs 48lc7,z,n 363,z,rAmFjTUDOTN 161,z,HgMmh
b-3_t-sep_id-9	"The string begins with three lowercase letters. The first and fourth strings are followed by ""."". The third string is a number. The fourth string is two to four lowercase letters. The string ends in letters and the overall length is 10 to 18."	concat(repeat(<low>,3),concat(<.>,concat(concat(<num>,repeatrange(<low>,2,4)),concat(<.>,repeatatleast(or(<low>,<cap>),1)))))	qnj.7nk.uC gel.2im.aLfwBBUi yoi.4aujw.qDvZvaFnlJ mdl.8ue.VKloREYiL jaf.7wef.BQicv rvi.5rn.ZDcJ	ekzr.0aos.oboz men.9mu.1NkstM1 xbc.4vsdu.l9p3 ewi.2nz.Nw0AJ1bh4t enpv.0otk.qZYGI aap.6uc.3vT4
b-3_t-sep_id-91	A string that consists of 2 or more lower case letter followed by a dot, followed by either 2 or more digits followed by a dot or 2 or more upper or lower case letters followed by a dot, and ends with either 'V' or 'D'	concat(repeatatleast(<low>,2),concat(<.>,concat(or(repeatatleast(<let>,2),repeatatleast(<num>,2)),concat(<.>,or(<V>,<D>)))))	ksy.68830.V rvy.66203799042.V ikoy.sQuGatliceqh.D rvy.66203799042.D hhyr.FbYaMkZEx.D nv.Hn.D	b.EQvH.V z.QZLPLE.V ri.EtYOuj.Y v.eayuUpJdnetezA.D wk.igMm.Y p.7500848548571.D
b-3_t-sep_id-93	A string that consists of any number of parts each separate by a comma where each part consists of either the string 'VE' or the string 'JJV'	concat(or(const(<VE>),const(<JJV>)),star(concat(<,>,or(const(<VE>),const(<JJV>)))))	JJV VE,VE VE,JJV,JJV JJV,VE,JJV,JJV,JJV JJV,JJV,VE,VE,VE JJV,VE,VE,VE,VE,VE	VX,VX,VX,VX,VX,VX,VX IBD,IBD,IBD,IBD,IBD VX,VX,VX,VX,VX VX,VX,VX IBD,IBD VX
b-3_t-sep_id-97	A set of 3 comma-separated strings. The first string must consist of 2-4 lowercase letters A-Z. Each of the next two strings have 3 parts. The first part is strictly limited to 2-4 instances of the lowercase letter 'i'. The second part is at least 2 letters A-Z of any case. The final character of the second and third string is the number '3'.	concat(repeatrange(<low>,2,4),concat(<,>,concat(concat(repeatrange(<i>,2,4),concat(repeatatleast(<let>,2),<3>)),concat(<,>,concat(repeatrange(<i>,2,4),concat(repeatatleast(<let>,2),<3>))))))	kui,iiME3,iikD3 ywxx,iiPwDt3,iinQ3 jo,iiyno3,iiGxTG3 jo,iiyno3,iiGxgv3 qu,iiskwb3,iiyhEBnY3 kui,iiME3,iiNn3	wmbra,iiwbEJ3,iidO3 lw,iWX3,iiBo3 wsl,iiyAktov3,iiDJa4 r,iiVVId3,iiRD3 j,iibop3,iiQATnsiU3 y,iiDYO3,iigSnm3
b-3_t-sep_id-98	A string consisting of 3 parts each separated by a semi colon. The first part optionally starts with 2 capital letters followed by 3 capital or lower case letters. The second and third parts consist of 3 or more 'o' characters.	concat(concat(optional(repeat(<cap>,2)),repeat(<let>,3)),concat(<;>,concat(repeatatleast(<o>,3),concat(<;>,repeatatleast(<o>,3)))))	xNm;oooooo;oooooooo bfC;ooo;oooo JNyjZ;oooo;ooo ijf;ooooo;ooo syH;oooooooo;ooooo gjW;oooo;oooooooo	nzH;ooo;oo nUF;oo;oooooo WSiv;ooo;ooooooooo kpRj;ooo;ooo UZVEBF;oooo;oooooooo dNwP;oooooo;oooo
b-3_t-sep_id-99	A list of 3 dash separated strings. The first string must be '66' or '855'. The second and third strings contain 4 letters followed by a lower case 't' or 'x'. They also contain an optional 3 letters.	concat(or(const(<66>),const(<855>)),concat(<->,concat(concat(repeat(<let>,4),concat(or(<t>,<x>),optional(repeat(<let>,3)))),concat(<->,concat(repeat(<let>,4),concat(or(<t>,<x>),optional(repeat(<let>,3))))))))	66-tkhot-tMdit 855-Lxsyx-Tvgqx 66-tkhot-tMdix 66-tkhot-tMdWx 855-Lxsyx-TvgEx 855-Lxsyx-Tvgqt	065-QrdyxPxV-KieEx 66-JxRKe-tHxit 66-QucQCx-vlpIt 407-FhaXx-FUGBxPZi 855-xLBQx-jurwm 855-zeWPVx-UFAax
b-3_t-uns_id-100	"The string must have a number ""5"", the overall length must be less than or equal to 8, and numbers, letters and ""_"" are allowed."	and(repeatatleast(or(<num>,or(<cap>,or(<low>,<_>))),1),and(repeatrange(<any>,0,8),contain(<5>)))	_r5_x1 715 l005 l054 5_ l065	1V *3;=5 5* P-8*4A,5 835H__0h9 835H__0hJ
b-3_t-uns_id-101	A string that consists of upper or lower case letters, special characters or the number '0' and whose length is 4 or more characters long.	and(repeatatleast(or(<low>,or(<spec>,or(<cap>,<0>))),1),repeatatleast(<any>,4))	==;0#=#+k0-0 I^!&0*_+% sy=;-0M0=!0T0f!;E 0!D0&$,!%=0,0A_ I^!&0*_+- 0$I$$0%0eW$:+%=L!:=	!;_ _=^7!_=$^ !;; !;! #&0-!7!Kx;, !;%
b-3_t-uns_id-107	A STRING CONSIST OF MUST BE START WITH SPECIAL CHARACTERS.	startwith(<spec>)	!uQC,YzVbDBdT2wXa#n *.vYogHR6zVG! =GCnkuFEu@k7N+F@^ =ydhO8tH $^%l @K+D.E8	9TtJ%4^U;QO4+!!o W+FoVuyrWc&Yl:Jvs bvma O5bF;#7eygLN4Ch Z2sa-f#7:p g.58gkpsCM_@Afd
b-3_t-uns_id-108	The string starts with a special character and ends with a special character or digit. A string consists of uppercase and lowercase letters, numbers and special characters. The string must contain 'd' and the overall length is 12 to 19.	and(repeatatleast(or(<low>,or(<num>,or(<spec>,<cap>))),1),and(contain(<d>),and(endwith(or(<spec>,<num>)),startwith(<spec>))))	%9p__dk26!=^@^&& %9p__dk26!=^@^&@ =!d#M@n=dG!!!*#@^*$ %:*^=^=!Z*d! =!d#M@n=dG!!!*#@^*_ $!^=&6*d_=c+=#	*dK =!zb++_=# qld=-@9_.@, *dk @ X=a*==r-d,
b-3_t-uns_id-110	This is a string of 1 to 10 characters. The string cannot begin with a digit or 3 lowercase 'n'.	and(repeatrange(<any>,0,10),and(not(startwith(<num>)),not(startwith(repeat(<n>,3)))))	Nm @ nnpz.! nnPvj ,CsO BTCNat=4Z	vOOqdo-23rg 0QkJQ nnnf;E nnn4d=0xb nniO1VVj^&* 5jYtaYt1N@
b-3_t-uns_id-111	A string that contains at least one special character, at least one letter, that does not start with 3 lower case letters and does not end with a lower case letter.	and(not(startwith(repeat(<low>,3))),and(not(endwith(<low>)),and(contain(<spec>),contain(<let>))))	^3^^F !^I3tftbDjfKx@4@2CM !^I3tftbDjfKx@4@s1+ j*fcF- !^I3tftbDjfKx@4@2eJ j*fGkN	8,^9!$9@$;_!, @bvsazpZl3m vX6 =!:$^+8_ *fakN4t uyf=ayTE^aRsT
b-3_t-uns_id-115	"The string consists of numbers, letters and special characters. The string may NOT start with ""N"" or ""tnl"" and or end in a capital letter. The string must have three number ""1' or three number ""2"" and three capital ""R"" or three lowercase ""q""."	and(not(startwith(<N>)),and(not(endwith(<cap>)),and(contain(or(repeat(<1>,3),repeat(<2>,3))),and(not(startwith(const(<tnl>))),contain(or(repeat(<R>,3),repeat(<q>,3)))))))	12t,qR_qR222ARqqq w*6z62122qqq222 qC2tK1RR212q1RRR111 RRv1q111qqq RRv1qRRR222 12t,qR_qR2aqqq111	NRNqyzRtJI11qqq111 Ne212:2xq01Rq1RRR111 tnlx#17i0v2111@uqqq N21Rqqq222 qzRr6111 sr2Rqq12111
b-3_t-uns_id-120	A string consisting of upper case letter, lower case letters, digits or special characters that does not contain 2 capital letter together anywhere within it.	not(contain(repeat(<cap>,2)))	R&qF+ p 1:@VglU@+9:*.dMm 1p.E&JxuTt= @ 1:@VglU@+9:*.d=l	PgvoZYb:XM:^ FpfC2laCF ^xG9^3cKKgvlbI @jQRWSPHu_.sc ck0NsBK4 =mOPE
b-3_t-uns_id-122	An impossible string, consisting of the letters A-Z of any case, and special characters. Special characters must be preceded by a letter, however the first character cannot be a letter. Thus, this string is impossible, and the example strings do not, in fact, follow the pattern.	and(repeatatleast(or(<spec>,<let>),1),and(endwith(or(<low>,<cap>)),and(not(startwith(<let>)),and(not(endwith(<spec>)),not(contain(concat(<spec>,notcc(<let>))))))))	!h^a$N*f +cz@z;a@P!R^y,WB!NA =Z;B =ZzC @z :PK@QF:x%X@o@pe:e	C@B!y;T_M K@zc K@Ff !Fd8!Kc W@wl_r@F%r@iE G
b-3_t-uns_id-123	A string of any number of any characters except capital 'Y'.	and(repeatatleast(or(<low>,or(<spec>,or(<cap>,<num>))),1),not(contain(<Y>)))	9*^9A^_^ !GZ !G$ !a!N_p!_-^=h=!!$xZ!s Z_.LZ-!ZO^k^* !Gq	Y-*m 3j!!8ZG6Zp7rYP A!YP=! %+Y1Z===468+- A!YP=+ 3j!!8ZG6Zp7rY%
b-3_t-uns_id-126	This string must consists of digits and capital 'W'. The string must be 4 to 10 characters long. It begins with a capital 'W' and cannot contain '76'.	and(repeatatleast(or(<num>,<W>),1),and(repeatrange(<any>,4,10),and(not(startwith(<num>)),not(contain(const(<76>))))))	W472 W44WWWW W8181 W2987WW87 W79WW6 W670887377	W76W co4f7Nq 7821244W7W W8W48W71717 8W8077 W8W48W7171W
b-3_t-uns_id-127	A single string which must include: at least 1 capital letter A-Z; at least one special character; an instance of the lowercase letter 'q'; and an instance of the capital letter 'N'. Any special character must immediately precede a capital letter A-Z. Additionally, the first 3 characters of the string must be 3 capital letters A-Z.	and(repeatatleast(or(<cap>,or(<spec>,<q>)),1),and(and(not(endwith(<spec>)),not(contain(concat(<spec>,notcc(<cap>))))),and(startwith(or(repeat(<spec>,3),repeat(<cap>,3))),contain(<N>))))	NOC=D-W!X*VU!C NBW:P MUR+IN_BFT CNYq MUR+IN_B;Z RNH&Kq&Q=WA!Z!N	N,I;S!WC:D:Iq BENc ;^!,N @TF%KN PWMM WKVQY;Z^O@C;SD
b-3_t-uns_id-128	A STRING CONSIST OF MUST BE END WITH SPECIAL CHARACTERS.	endwith(<spec>)	::8%_9:D!-=:#P-=* ^89:=;m_ &I^!@+!C@=@,1=# &I^!@+!C@=@,1=- @! vE&+@!_jKV==	;!!-1*_.F ,;@:.34 ;!!-1*_.1 zTF ^!9-@=&@_o:D 1I
b-3_t-uns_id-13	A single string, consisting optionally of any letter A-Z of any case, any special character, and any digit 0-9. The first character must be a digit 0-9, and the final character must not be a letter A-Z of any case. As well, the string cannot include the series of characters 'drr' and/or 'aiK'.	and(repeatatleast(or(<let>,or(<spec>,<num>)),1),and(not(contain(const(<drr>))),and(startwith(<num>),and(not(endwith(<let>)),not(contain(const(<aiK>)))))))	2bt0^b^d!!3$^@=$ 4j+!6^s, 9_c= 2 2@ 7_-v=^&$!Ha=8*%a#=@	2#_ba 1=d*adrr@ 0&#a@q 9c_a$1aiK@ 2!O^d0#qahtidW 92=!!1!=2caiK@
b-3_t-uns_id-130	I want to match a string of nay length that contains at least one letter 'P', contains at least one digit, and contains at most one '%' character.	and(contain(<P>),and(contain(<num>),not(contain(repeat(<%>,2)))))	P!%yx02%#!z#%$ZGD P$.-f+26%$ !#P7PR$,SfH #P7 1%P% #&.!G9%$P	#G$m3%P%% T%P,%$! P%&k#&%,.*!%vk $l%#0;%FM w5 &ZQ#P!Yc%%1
b-3_t-uns_id-132	A string allowing at least one character of any type. It must begin with a digit 0-9. If a special character is included, it must be before a letter A-Z of any case. The final character cannot be a capital letter A-Z, nor can it be a special character.	and(not(endwith(<cap>)),and(startwith(<num>),and(not(endwith(<spec>)),and(not(endwith(<spec>)),not(contain(concat(<spec>,notcc(<let>))))))))	4.Xu@F_qV$t 7:D=t!G=R#J@G.Qn@a#l 0$I:W2 1%l9=T@j^w;tf 1 4i0;I3+U&My0#O:K^y	6^Z@Y!A @D,P1 25-c,z=u,M D:x 8#hR !phe
b-3_t-uns_id-133	A single string consisting of any number of capital letters A-Y, excluding Z. The first 3 letters cannot form the series 'EMC', and the final letter can be neither 'X' nor 'U'.	and(repeatatleast(<cap>,1),and(not(startwith(const(<EMC>))),and(not(endwith(<X>)),and(not(endwith(<U>)),not(contain(<Z>))))))	YVYXFAWVHXWJXYA UXKXAVYXJ EOYUVUY AAUYXYUUCBXYW VUKYYVWVXXXYYXYXVXY DYWYY	EMCXV EMCXEXXUYXLWY XXYYWYX EOYXHXXXYX EGYXYXXBTFEANX EMCWCYYUV
b-3_t-uns_id-133	A string that consists of capital letters except for the letter 'Z'. The string should not start with 'EMC' and should not end with the letters 'X' nor 'U'.	and(repeatatleast(<cap>,1),and(not(startwith(const(<EMC>))),and(not(endwith(<X>)),and(not(endwith(<U>)),not(contain(<Z>))))))	YVYXFAWVHXWJXYA UXKXAVYXJ EOYUVUY AAUYXYUUCBXYW VUKYYVWVXXXYYXYXVXY DYWYY	EMCXV EMCXEXXUYXLWY XXYYWYX EOYXHXXXYX EGYXYXXBTFEANX EMCWCYYUV
b-3_t-uns_id-135	A string that ends with 2 lower case letters followed by 2 digits where the 2 digits are not '88'.	and(and(endwith(repeat(<num>,2)),not(endwith(repeat(<8>,2)))),contain(concat(repeat(<low>,2),<num>)))	Omxr,Miti67 h$Gw=Ww3*w:uj38 P;zzv&PLkb98 Omxr,Miti99 h$Gw=Ww3*w:uj89 P;zzv&PLkb83	NTSp_.g*aa9j8o88 F-89590 D@Q95q3U839 v!99e499 8.9+ajJ58804 ;si8%888
b-3_t-uns_id-138	The string consists of letters and digits. It must contain 8 or less characters. It cannot contain lowercase 'y' and it must contain a digit. It must also contain either 'NPZ' or 'EX'.	and(repeatatleast(or(<num>,or(<low>,<cap>)),1),and(repeatrange(<any>,0,8),and(not(contain(<y>)),and(contain(<num>),contain(or(const(<NPZ>),const(<EX>)))))))	zPZNPZz3 ANEX0 zPZNPZn7 1EX EXnVo7 NNWzEX3	BziEX NPZvy4 EA3BzEsEX I8 kzzCz2 ^K88EX
b-3_t-uns_id-148	A single string of no more than 10 characters. No digits 0-9 are permitted, and the final character cannot be a special character.	and(repeatrange(<any>,0,10),and(not(endwith(<spec>)),not(contain(<num>))))	.E=!+!w @@w y G^%w!!kY =Y!Rjz @gp	_ .# *fTa+xE!+&t 3 *fTa+xE!+NH .:
b-3_t-uns_id-149	The string consists of numbers, ends in a number '2', and does not contain '07'.	and(repeatatleast(<num>,1),and(not(contain(const(<07>))),endwith(<2>)))	41206110902 2022 229410212 41206110912 942 874152	911109245 277217203000 0090150801060712 05022101620 1502082008 120530j90092
b-3_t-uns_id-16	A string that starts with 'eg', ends with 'buD' and does not contain within in the string '28'.	and(repeatatleast(<any>,4),and(startwith(const(<eg>)),and(not(contain(const(<28>))),endwith(const(<buD>)))))	egbzmb2iw.Sbh%bbuD eggbuD egbtbbbuD eg22ebuD egURbubI4bubuD egG2$b-f02PD20buD	eg2bbCbq eg2bbCbu egO1.2.b2!a^&,2 eySIbcbx$#OjbuD eg28obuD egm2L^uyW
b-3_t-uns_id-2	The string must start with a digit or a special character, have a lowercase letter, and the overall length is 5 or more.	and(repeatatleast(<any>,5),and(contain(<low>),not(startwith(<let>))))	9_8*QT9:%,t1C@% ;63AS,jj3Br 9cE@uBbHl9:7s$d ^0sJhvS+-_ ^;^9uJcy ;NSG;@t	_-xk ;%-P+_,S: AUPMh P@ovdy=bfutwm_i3= BG:1j1&329ehr@2 av3kuSptin@
b-3_t-uns_id-20	A string that contains any combination of letters, digits or '%' characters.	repeatatleast(or(<let>,or(<num>,<%>)),1)	%%17 %%1b 5A%%5%c48Ik1I bH%%%%R% o76x5zxB% w7f84%%J59SI	=;!*z=B =_!t*8$A6 !v!Jj! S=*R&,=O!=! 4!+^
b-3_t-uns_id-32	A STRING CONSIST OF ALLOWED  LETTERS AND DIGIT NUMERIC VALUES	repeatatleast(or(<let>,<num>),1)	8702m0dc1mnTj 0Ts3yAjALbs7f7aqot3 20w3E1ljtXP8t22 6Z2Hx4tyoUMd1opY lz9YJ Jcc	K!2o-d k==_1p! !^k,&=!!L=L.1 #=AD!h,V0 K!2o-I =N7=!!*=_1#
b-3_t-uns_id-34	This is a string of any number of any characters. The string must not contain 3 letters in a row.	not(contain(repeat(<let>,3)))	q__lC^*,u_f$Jr H_p^mf_DC380g5t^ $ L@X5Nc bB_^^ ^i^E.zX$xU3^Lo_:^	*$ADO ^9os_qY_J_ZoZ ZLQ ,&ZI^3e#=^d^Ioz e1I__Nxt _,^1JN-Ugr
b-3_t-uns_id-36	This string cannot contain lower case and the first character must be a capital or digit.	and(not(startwith(<spec>)),not(contain(<low>)))	E0U3+GN+E:MXX4QO,* 5MFH$1Y4PWB0-190.#% BWI*-FR^Z._V#3 9Q.A.Y@=$# H49P, 9RAZ2	gR!APl9Eb&:n ^+- .8$U5_A*7P 6rR*^ 8:CVJe7A 2*m
b-3_t-uns_id-4	"The string starts with a digit but cannot start with ""00"". The string consists of digits, letters and special characters but cannot contain a digit followed by a special character, must have a letter and must have a special character. The overall length is 5 to 20."	and(not(contain(concat(<num>,<spec>))),and(and(startwith(<num>),not(startwith(const(<00>)))),and(contain(<let>),contain(<spec>))))	0bmU% 5H65z,!vz3bJ; 1A=*1T,C86c.3tR2i1Y+ 9o%3YnM7yQ6J!1CC 0T1P@a%;i1K, 1A=*1T,C86c.3tR2i1cK	0:4^YpygE,19 5naT7tIQ 00k=.7 5O15NmHWorvUtc 00f^+#.!. 0096Oz:
b-3_t-uns_id-43	I want to match a string that contains only capital letters and does not contain the letter 'Z' or 'O'.	and(repeatatleast(<cap>,1),and(not(contain(<Z>)),not(contain(<O>))))	DUSEBGSAVSQA DUSEBGSAVSQX RRLCYXDFAIA LMS CSPQIBTUIKJEPTPXCLX DUSEBGSAVSHQ	GAYZ EETHXHXUQMQYO MRO p YFOJI YFUMO
b-3_t-uns_id-44	A string that starts with an underscore and subsequently contains any number of capital letters and underscores.	and(repeatatleast(or(<cap>,<_>),1),not(startwith(<cap>)))	_I__GW_____JDG__ _Z_D_DR_Q_XKVPW__B _E_H____RUGWJ _FHVQ _FH_K _Z_D_DR_Q_XKVPW_KB	VEU _$= @I T__Q_ M_M__T____ *&*_+W%M!
b-3_t-uns_id-45	A string that consists of letters and special characters only which starts with a letter and ends with either a '^' or a '@' character.	and(repeatatleast(or(<spec>,<let>),1),and(startwith(<let>),endwith(or(<^>,<@>))))	Fx^!E%_IA!@%_!T=^:*@ M=_:@ G=Z-_:!.^##_-:@,@ a^ r$^gw=f^@_::;_^ r&:^^_=-Z:^	k@=; C@_1!#@*.^ @_w^:=__^_!B^ K@5=y@!Q5!!^ K@5=y@!Q5!!@ .*^&@#,;K+c^
b-3_t-uns_id-55	A string that contains somewhere within it the string 'pkj, if a capital letter appears than the preceding character must be a digit, and the string must not contain anywhere within it a special character followed by 2 lower case letters.	and(not(contain(concat(<spec>,repeat(<low>,2)))),and(contain(const(<pkj>)),and(not(startwith(<cap>)),not(contain(concat(notcc(<num>),<cap>))))))	^#!_=^@#&n=_@+2pkj@ ^#!_=^@#&n=_@+u6pkj 4spkj ^#!_=^@#&n=_@+#3pkj 0@^1pkj= ppkj+=q@3@!,@!;!	B#^=@@!0@4pkj Y=!o;=:i#5pkj@ 13 Y*!!6pkj @5===i.%1+pkj r++@;92
b-3_t-uns_id-69	The string starts with a not letter and ends with a Capital letter. The string cannot have three special characters, must have 2 '=' or 2 '%', and must have 'ryh' or 'kdq'.	and(not(startwith(<let>)),and(not(contain(repeat(<spec>,3))),and(endwith(<cap>),and(contain(or(repeat(<=>,2),repeat(<%>,2))),contain(or(const(<ryh>),const(<kdq>)))))))	^-r!k_w@=r=:ryhm==Q @.r==kdqK %%ryhR !Z#ki,:k@!0%%SryhX !Z#ki,:k@!0%ryh%%Y =kdq==B	@kdq_==F &J%ryhA =!kdqG #=rlyv==Z r=@6=@1r@^kdq==T k&_jt@rjWn=kkdq%%O
b-3_t-uns_id-70	A string whose max length is 9 characters containing capital letters, digits, spacial characters or the letter 'g'. The string must not start with 2 capital letters.	and(repeatatleast(or(<cap>,or(<num>,or(<spec>,<g>))),1),and(repeatrange(<any>,0,9),not(startwith(repeat(<cap>,2)))))	&: 0=! !GA-g!g0 &^ g ==!,	=Y=,!^^=^W k_7 _m =Y=,!^^=^= NE^6@%g=! VDJ
b-3_t-uns_id-71	A string containing at least one lower case character and which is at most 8 characters long.	and(repeatatleast(or(<spec>,or(<cap>,or(<low>,<num>))),1),and(repeatrange(<any>,0,8),contain(<low>)))	=#=z =#_b &=!t=9^2 g _^!!,z &=!t=9^$	-;^E& =^!91_%js =^!91_%j* + =^!91_%j; !!!=1;
b-3_t-uns_id-73	A CONSIST OF CONTAINED LETTERS AND LENGHT 6 TO 8	and(repeatrange(<any>,6,8),contain(<let>))	ySzcc- R-2hwO ^&YZI^R %L_Hgn _8Unx.G0 %__n4W	^_-:X2MO, ^_nHynS9C ^&5=^-^^ ^%^^^*, 2^^-^^ ^_-:9up6i
b-3_t-uns_id-73	A string whose length is between 6 and 8 characters long that contains at least one upper or one lower case letters.	and(repeatrange(<any>,6,8),contain(<let>))	ySzcc- R-2hwO ^&YZI^R %L_Hgn _8Unx.G0 %__n4W	^_-:X2MO, ^_nHynS9C ^&5=^-^^ ^%^^^*, 2^^-^^ ^_-:9up6i
b-3_t-uns_id-74	A string that contains exactly 2 capital letters and one or more special characters (but not '=').	and(repeatatleast(or(<spec>,<cap>),1),and(not(contain(<=>)),contain(repeat(<cap>,2))))	_!.&+S.:.!%!:#:&+WI .!!!^^:CA %^;^&;@%__:,V!.HU .!!!^^BB# :@@_+!@,!^:OS& _OJ!	=_:LV !=OR ;!^;:$$+,#+@ #3CJ! ;+F! ::&+@+;=!==_$PN
b-3_t-uns_id-75	A STRING CONSIST OF MUST BE STRAT WITH DIGIT NUMERIC VALUES	startwith(<num>)	7$84&ny4O^:7gbMFRfb7 32Z-5J 7mKjGGkRa,.8Qjt 6VtAyxEiG 2^:b 5+MaRR;qe,E&UulZY4	cmyHMG_yw ,, lSz,+PEN%1%vs+8 ,&VRkr-i%UONf &3nU5-aN3J-fumkBvlui !.e9
b-3_t-uns_id-77	This is a string of any number of any characters as long as there aren't 3 special characters followed by a capital letter.	not(contain(concat(repeat(<spec>,3),<cap>)))	% ,=@=4@;;.:@!j$ S=! !:o@@L=U;6^e:!_:_== $@=$@h=_@0;s!@* ^z:U:O*&^#:3^*!8	9+:=^M :=!.,!3=_^K :#!;m:!^@=_,;!@H &=;^@@&!A ;-@%==-QUhoL7XY ^,89@-*M
b-3_t-uns_id-78	A string of any characters with the exception of capital letters. The string must have 8 or less characters in total. The string begins with a lowercase letter and ends with any digit except '2'.	and(repeatrange(<any>,0,8),and(startwith(<low>),and(not(contain(<cap>)),and(endwith(<num>),not(endwith(<2>))))))	y#*0 k$2;*^^9 c2+918 c2+910 u24 s5	p2,pe+8-1 ou!dZ111 hS0 239 ou!dZ127 2;1
b-3_t-uns_id-78	A string of at most 8 characters, that does not contain capital letters, and that starts with a lower case letter and ends with a digit other than '2'.	and(repeatrange(<any>,0,8),and(startwith(<low>),and(not(contain(<cap>)),and(endwith(<num>),not(endwith(<2>))))))	y#*0 k$2;*^^9 c2+918 c2+910 u24 s5	p2,pe+8-1 ou!dZ111 hS0 239 ou!dZ127 2;1
b-3_t-uns_id-80	The string is three to twenty characters in length consisting solely of digits and excluding the numbers '6' and '712'. The string must contain a number '7'.  The string must end in '0'.	and(repeatatleast(<num>,1),and(endwith(<0>),and(not(contain(<6>)),and(contain(<7>),not(contain(const(<712>)))))))	70010887711880900 700 7800 548237500 98797239298022717170 49719188580	9788975478 71870870600080 719137877120 020 71870870600060 5000
