problem_id	description	regex	pos_examples	neg_examples	const_values
b-3_t-sep_id-10	a list of semicolon separated strings . each string begins with a const0 followed by a letter . it ends with 3 or more lowercase letters .	concat ( concat ( const0 , concat ( <let> , repeatatleast ( <low> , 3 ) ) ) , star ( concat ( <;> , concat ( const0 , concat ( <let> , repeatatleast ( <low> , 3 ) ) ) ) ) )	9lvmqvprsjyka 9jebv;9sypkndex 9Rveqe;9Ylee;9Hyct 9Zftq;9Weztb;9scfyq 9boqskoy;9giux 9Vgvs;9Mrpo	99yemmnilh 9Vvw;9cnp;9bin;9owx 9Vvw;9cnp;9Lgx;9Skb 9rVftxuncykq 99tysr;99fwgb;99bhss 9Ira;9adt;9Kfc	1 const0,9
b-3_t-sep_id-10	a string that consists of any number of parts each separated by a semi colon where each part consists on the digit const0 followed by an upper or lower case letter followed by 3 or more lower case letters .	concat ( concat ( const0 , concat ( <let> , repeatatleast ( <low> , 3 ) ) ) , star ( concat ( <;> , concat ( const0 , concat ( <let> , repeatatleast ( <low> , 3 ) ) ) ) ) )	9lvmqvprsjyka 9jebv;9sypkndex 9Rveqe;9Ylee;9Hyct 9Zftq;9Weztb;9scfyq 9boqskoy;9giux 9Vgvs;9Mrpo	99yemmnilh 9Vvw;9cnp;9bin;9owx 9Vvw;9cnp;9Lgx;9Skb 9rVftxuncykq 99tysr;99fwgb;99bhss 9Ira;9adt;9Kfc	1 const0,9
b-3_t-sep_id-102	a list of 3 period separated strings . the first string allows letters and digits and must be greater than or equal to 2 in length . the third string is 2 to 4 capital letters and the final string is a number const0 .	concat ( and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , repeatatleast ( <any> , 2 ) ) , concat ( <.> , concat ( repeatrange ( <cap> , 2 , 4 ) , concat ( <.> , const0 ) ) ) )	fYJa3cqkf3xZK.GY.3 0Yg152rM0.JXR.3 N1MQkb.UA.3 95wR5QPiY.RA.3 HDh0eA3A.IT.3 0W3g.AD.3	5s6oSQ7K.H.3 Kf7.A.3 YymdSF0.EKGKQ.3 DuDpR54A6VK.PYTZY.3 da.DQRAV.3 OB.Z.3	1 const0,3
b-3_t-sep_id-108	a string that consists of any number of parts each separated by a semi colon , where each part contains a combination of upper case or lower case letters and ends either const1 or const0 .	concat ( and ( repeatatleast ( or ( <cap> , <low> ) , 1 ) , endwith ( or ( const0 , const1 ) ) ) , star ( concat ( <;> , and ( repeatatleast ( or ( <cap> , <low> ) , 1 ) , endwith ( or ( const0 , const1 ) ) ) ) ) )	rrrx zvmCtzrFzPyftvrx;rx ktx;cssrx;rtx DsrUrrx;vstrrx;rx;rx vrtmrtrtTsnnsutasttx Ftuyrx	ukP83tx trttyys 2tx rsxGsmMvX;vrd r;u;s r;rfxt	2 const0,tx const1,rx
b-3_t-sep_id-11	a list of 3 comma separated strings . the first and second string consist of letters and digits . these string can not begin with 3 letters and can not end with a digit . the third string consists of 2 lowercase letters followed by 3 to 4 letters .	concat ( and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , and ( not ( endwith ( <num> ) ) , not ( startwith ( repeat ( <let> , 3 ) ) ) ) ) , concat ( <,> , concat ( and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , and ( not ( endwith ( <num> ) ) , not ( startwith ( repeat ( <let> , 3 ) ) ) ) ) , concat ( <,> , concat ( repeat ( <low> , 2 ) , repeatrange ( <let> , 3 , 4 ) ) ) ) ) )	PG3g2FY7M,h,wqAYr y,O,kqLqy 2F3q63AJ,gQ2v,nomYYi th,zD0ph,kfPfZ w,80h21CPQsep,jripa w,80h21CPQsep,jriOp	u4i,qM,kuPq H1T9jVa5,J,mglAoC R3mBl,4,lzPFp MS,h2c4O1Y5,onKyR WW4vA84,g,heaaV CW,0,ycDbs	0
b-3_t-sep_id-110	a string that consists of any number of parts separated by a dot . each part consists of between 1 and 4 capital letters .	concat ( repeatrange ( <cap> , 1 , 4 ) , star ( concat ( <.> , repeatrange ( <cap> , 1 , 4 ) ) ) )	JZS L.AM KDU.F.EPMU HK.X.J.ZJ R AD.RUU.X.UGI.VWJ.O.X	... .. QURPU NVFNP.GYUTD ........... HZLUL.VUJDW.KOSGA	0
b-3_t-sep_id-111	a set of 3 period - separated strings . all 3 strings must be at least 1 alphanumeric character a - z , 0 - 9 , of any case . the first string can not begin with a digit 0 - 9 , and can not end with a lowercase letter a - z .	concat ( and ( repeatatleast ( or ( <cap> , or ( <low> , <num> ) ) , 1 ) , and ( not ( endwith ( <low> ) ) , not ( startwith ( <num> ) ) ) ) , concat ( <.> , concat ( repeatatleast ( or ( <cap> , or ( <low> , <num> ) ) , 1 ) , concat ( <.> , repeatatleast ( or ( <cap> , or ( <low> , <num> ) ) , 1 ) ) ) ) )	M5.KJ.1 X.9d.FO94gqSz63cUSa V.1C1Z6a.2ap50zCf usvfnm7FvS.l.0 P.a.W M5.K.xJ	w65f.3G.H9xFVrT1 3z5492Gw13zJ.E.T Zi8R59h.ev2n.l18B drA50YKl8Xg.G.v 2B.D834D5Oxd.7 87.Rp.Q	0
b-3_t-sep_id-114	a string that consists of 3 parts where each part is separated by a comma . the first part consists of the character const0 followed by 4 digits . the second and third parts consist of 3 lower case letters optionally followed by up to 4 capital letters .	concat ( concat ( const0 , repeat ( <num> , 4 ) ) , concat ( <,> , concat ( concat ( repeat ( <low> , 3 ) , optional ( repeatrange ( <cap> , 1 , 4 ) ) ) , concat ( <,> , concat ( repeat ( <low> , 3 ) , optional ( repeatrange ( <cap> , 1 , 4 ) ) ) ) ) ) )	p8686,pvsVLEF,xbxDN p6854,lsuOLU,vcjN p6854,lsuO,mgjUNW p8968,rauBN,fabWQU p3098,hio,tlj p6854,lsuOLUU,qxs	p0824,ftAGPR,gmj p1904,rbepS,wwf p7032,elvE,qhwEVFUX g1902,xrzLYI,cwwMZ p1216,sgf,dgdBRAZL p6463,uebxQH,qms	1 const0,p
b-3_t-sep_id-115	a series of 3 semicolon - separated strings . the first string must begin with 2 - 3 capital letters a - z , followed by 4 digits 0 - 9 . the second and third strings must begin with at least 2 lowercase letters a - z , followed optionally by 3 - 4 letters a - z of any case , then conclude with the mandatory letter const0 .	concat ( concat ( repeatrange ( <cap> , 2 , 3 ) , repeat ( <num> , 4 ) ) , concat ( <;> , concat ( concat ( repeatatleast ( <low> , 2 ) , concat ( optional ( repeatrange ( <let> , 3 , 4 ) ) , const0 ) ) , concat ( <;> , concat ( repeatatleast ( <low> , 2 ) , concat ( optional ( repeatrange ( <let> , 3 , 4 ) ) , const0 ) ) ) ) ) )	PWX4109;fkvmjm;xem ZGE1763;ntm;thgm PWX4109;fkvm;bhtmm PWX4109;fkvm;bhtzm OFW7705;hjgcm;usm VN5674;uwm;yofwCnHMm	VV5458;hxEJbFxm;memm RJ7408;ykm;yiXkxzRm FTET0053;vxsmm;jvzlm GPQK1270;numm;tdm JBJ6138;yrBklhh;glm NB7697;gutcm;afxnn	1 const0,m
b-3_t-sep_id-119	a string that consists of 3 parts each separated by a dot . each part consists of a combination of lower case letters or digits , with the second part containing exactly 3 digits ( and optionally lower case letters also ) .	concat ( repeatatleast ( or ( <num> , <low> ) , 1 ) , concat ( <.> , concat ( and ( repeatatleast ( or ( <num> , <low> ) , 1 ) , contain ( repeat ( <num> , 3 ) ) ) , concat ( <.> , repeatatleast ( or ( <num> , <low> ) , 1 ) ) ) ) )	jn.496f8.2 e.dte72a942z.l fv.49y4d234.4801a05 m.r311.4 z.0p204m.rr96a32ir3b 2tk.9q5331.3	9s.26273.Jh5S Tcs.922.7 hl.h8hcnz8397.D s.8jk9igeg05gy446.V 3.19h710.k6M ic.321w.qIGjK7	0
b-3_t-sep_id-12	a list of semicolon separated strings of 1 to 4 letters . each string begins with a lowercase letter .	concat ( and ( repeatatleast ( or ( <low> , <cap> ) , 1 ) , and ( repeatrange ( <any> , 0 , 4 ) , startwith ( <low> ) ) ) , star ( concat ( <;> , and ( repeatatleast ( or ( <low> , <cap> ) , 1 ) , and ( repeatrange ( <any> , 0 , 4 ) , startwith ( <low> ) ) ) ) ) )	ze nDeM;fAcj tS;v;tn pc;mC;af;k sWtO liM;qlgp;sy;zEGy;o	doUTu JgsZ;JS;FOM doUvV e;b;jS;y6 sEbmc;jBzbl;ylUJc vniJG;fZMDp	0
b-3_t-sep_id-12	a string that consists of any number of parts each separate by a semi colon . each part starts with a lower case letter followed by a combination of up to 3 lower case or upper case letters .	concat ( and ( repeatatleast ( or ( <low> , <cap> ) , 1 ) , and ( repeatrange ( <any> , 0 , 4 ) , startwith ( <low> ) ) ) , star ( concat ( <;> , and ( repeatatleast ( or ( <low> , <cap> ) , 1 ) , and ( repeatrange ( <any> , 0 , 4 ) , startwith ( <low> ) ) ) ) ) )	ze nDeM;fAcj tS;v;tn pc;mC;af;k sWtO liM;qlgp;sy;zEGy;o	doUTu JgsZ;JS;FOM doUvV e;b;jS;y6 sEbmc;jBzbl;ylUJc vniJG;fZMDp	0
b-3_t-sep_id-120	a string that consists of 3 parts each separated by a semi colon . each part consists of capital letters only and does not start with the string const0	concat ( and ( repeatatleast ( <cap> , 1 ) , not ( startwith ( const0 ) ) ) , concat ( <;> , concat ( and ( repeatatleast ( <cap> , 1 ) , not ( startwith ( const0 ) ) ) , concat ( <;> , and ( repeatatleast ( <cap> , 1 ) , not ( startwith ( const0 ) ) ) ) ) ) )	K;C;VRNPXVBQ X;Y;UAJWZQDVOQEKQAPW EF;UCZK;X O;W;YRKYCVGANFDOSUN U;U;T U;UZ;EW	UBG;UCYT;Y W54I6;Z;UAUNDWYTF UA;UCY;UZPIOVZFDNOS UCYOPZ;UCZ;EUOVVDUK UCY;D;UCDHLYCZKA UCNM;D8E;UCVA	1 const0,UCY
b-3_t-sep_id-121	the string starts with a letter followed by 3 semi colon separated strings . the second string is 3 or 4 capital letters , the fourth and sixth strings are capital letters not ending in capital const0 or const1 .	concat ( concat ( <let> , repeatrange ( <cap> , 3 , 4 ) ) , concat ( <;> , concat ( and ( repeatatleast ( <cap> , 1 ) , and ( not ( endwith ( const0 ) ) , not ( endwith ( const1 ) ) ) ) , concat ( <;> , and ( repeatatleast ( <cap> , 1 ) , and ( not ( endwith ( const0 ) ) , not ( endwith ( const1 ) ) ) ) ) ) ) )	ZKIV;MEW;J UWPJE;LFA;CJGD sFDZ;AFBBEBLLDD;FJ MEUMT;DLLLLFE;H AVUBR;O;B MEUMT;DLLLLFU;D	nCSRQ;TL;D MJGH;TBqGlZiYPDD;GM WJEQVT;B;LQVB UITQQ;FFK;LL FTTMUW;FFLC;JFCCLFG DzESQH;FLI;U	2 const0,F const1,L
b-3_t-sep_id-125	a set of 3 comma - separated strings . the first contains at least 1 digit 0 - 9 . the second string contains at least 1 alphanumeric character a - z , 0 - 9 , of any case . the third string may be 1 - 4 characters long and include any alphanumeric character a - z , 0 - 9 , of any case .	concat ( repeatatleast ( <num> , 1 ) , concat ( <,> , concat ( repeatatleast ( or ( <let> , <num> ) , 1 ) , concat ( <,> , and ( repeatatleast ( or ( <num> , <let> ) , 1 ) , repeatrange ( <any> , 1 , 4 ) ) ) ) ) )	55,18yzIFYz37u,FJk5 0456,XS,9 7,90Ist,0Z0 8,NClOCuYii864z,wR 69,U84c,ix7M 7,90Ist,0tk	l,s2HklK,287 pT7YCB4K6l,f,5 2f,M,9 h,7,7 h,7,a 0mc,4,k	0
b-3_t-sep_id-129	a string that consists of 3 parts each separated by a semi colon . the first and second parts consist of 3 or more lower case letters . the third part consists of exactly 3 digits .	concat ( repeatatleast ( <low> , 3 ) , concat ( <;> , concat ( repeatatleast ( <low> , 3 ) , concat ( <;> , and ( repeatatleast ( <num> , 1 ) , repeat ( <any> , 3 ) ) ) ) ) )	ftqjk;tzqbula;811 sdmbtrx;bsqchcg;813 ftqjkllv;nuaf;531 qpvll;cpmepn;217 nmnrg;apcnf;426 avkpfri;vhztjozq;851	ghprmy;am;769 zfdovlcdrmqh;eo;428 ykbhaales;wpfmt;77 zkf;chnx;21 wyyvtfbxysctu;ua;530 ke;lbnkgtohbik;045	0
b-3_t-sep_id-134	a string that consists of 3 parts each separated by a semi colon . the first part is a numerical value that does not end with const0 . the second part is a 4 character string that consists of digits and letters . the third part is a single lower case letter .	concat ( and ( repeatatleast ( <num> , 1 ) , not ( endwith ( const0 ) ) ) , concat ( <;> , concat ( and ( repeatatleast ( or ( <num> , <let> ) , 1 ) , repeat ( <any> , 4 ) ) , concat ( <;> , <low> ) ) ) )	854;Eju2;m 47556558;MAlu;d 756858;OY4S;k 846938568560;5mx2;d 72361571565;t46D;z 47556558;MA1l;h	55;kSie;dz 17435515556;fpL3;c 55655526;72j;z B555;W82S;j 555705;zRt;h CtZ6957452407;6l0d;w	1 const0,56
b-3_t-sep_id-136	a list of 3 strings separated by semi - colons . the first and second strings consist of 3 or more optional digits followed by 3 or more capital letters . the third string must only contain the letters const0 , const1 and const2 and must be 2 or more characters long .	concat ( concat ( optional ( repeatatleast ( <num> , 3 ) ) , repeatatleast ( <cap> , 3 ) ) , concat ( <;> , concat ( concat ( optional ( repeatatleast ( <num> , 3 ) ) , repeatatleast ( <cap> , 3 ) ) , concat ( <;> , and ( repeatatleast ( or ( const0 , or ( const1 , const2 ) ) , 1 ) , repeatatleast ( <any> , 2 ) ) ) ) ) )	MAO;JRC;p117p7 NBOE;SFD;1177p7777p7 5250VUR;9143ILE;71 5250VUR;9143ILE;1p 142NDZ;534BXX;1p 408295SPMS;PRCCT;p7	935SON;01TJQ;p1 WFOW;7654EI;711 09DMTT;5452QANQ;7p77 392SD;TGVVCY;1p 94GGI;210QOC;117p ZEJ;KI;11p	3 const0,p const1,1 const2,7
b-3_t-sep_id-137	a string that contains 3 parts each separated by a dash . each part starts with a digit followed by between 1 and 4 digits or lettes .	concat ( and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , and ( repeatrange ( <any> , 2 , 5 ) , not ( startwith ( <let> ) ) ) ) , concat ( <-> , concat ( and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , and ( repeatrange ( <any> , 2 , 5 ) , not ( startwith ( <let> ) ) ) ) , concat ( <-> , and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , and ( repeatrange ( <any> , 2 , 5 ) , not ( startwith ( <let> ) ) ) ) ) ) ) )	9R3-2Z7r2-90H 074ie-3wz5h-5ZO 7F-1r6M-9Z0 9R3-2Z7r2-9jH 3v-9l-5G 5C29D-8O8X0-2v	5q2E-5y-1HcTqb 0-1dd3-7K 5Wl-2U5L0-0k6coM 89-20-f3 0-4ym-32Ud 4UE-3H9-KC	0
b-3_t-sep_id-14	the first and third strings are followed by const0 . the first string is a number or the capital letter const1 . the second string is 2 or 3 letters . the 4 string is 4 capital letters . the string ends in 1 or 2 number const2 .	concat ( repeatatleast ( or ( <num> , const1 ) , 1 ) , concat ( const0 , concat ( repeatrange ( <let> , 2 , 3 ) , concat ( const0 , concat ( repeat ( <cap> , 4 ) , repeatrange ( const2 , 1 , 2 ) ) ) ) ) )	473U22.rg.TPEO0 UUU5UU3UU.pf.OVHL0 U.dx.KPLG0 UUU5UU3UU.PO.EDJS0 9U1U5.un.MMCM0 473U22.SP.SEOL0	Am2jMF.CCQ.ANRV00 U4.CMzM.FJXG0 U20U34.wPRB.WTUW0 48A02uo5M.tZm.IMZA00 4UUU4UUU8U.Z.UKVD0 8U.rQ.ABJ0	3 const0,. const1,U const2,0
b-3_t-sep_id-140	the string starts with digits and ends with 4 digits . the first and third strings are followed by const0 . the third string is 4 characters long and allows lowercase letters , digits and capital letter const1 . the overall length is 14 to 20 .	concat ( repeatatleast ( <num> , 1 ) , concat ( const0 , concat ( and ( repeatatleast ( or ( <low> , or ( <num> , const1 ) ) , 1 ) , repeat ( <any> , 4 ) ) , concat ( const0 , repeat ( <num> , 4 ) ) ) ) )	3236176685.82HH.5404 4914247.0pH9.7722 799689011.d8et.8336 9754.H1rk.0463 4914247.0pHH.0800 04587.01ps.8213	12T49VOU4.rqH7.1814 k4R.HH6e.4364 95017775.gHtz.90678 2wSd.HHHp.8449 k4R.HH6H.1811 f.4peH.8900	2 const0,. const1,H
b-3_t-sep_id-147	a string that consists of any number of parts each separate by a semi colon . each part consists of a string containing upper case letters , lower case letters or digits .	concat ( repeatatleast ( or ( <num> , <let> ) , 1 ) , star ( concat ( <;> , repeatatleast ( or ( <num> , <let> ) , 1 ) ) ) )	OJfZk4zl6x 1U;Oo23hWgx WP;8;hH eJ;L;v;M dOs;4DXw;9;3Wpa;Z Kn;hEl;7eyw6Ey	;*R;$^E_ =3R%%d3i=#b!= ,+!. ,+!! ,+!= _0=!3^=82	0
b-3_t-sep_id-15	a list of 3 dash separated strings . the first string consists of 3 or more capital letters followed by 4 const0 . the second string is 1 to 2 letters . the third string is any number of digits .	concat ( concat ( repeatatleast ( <cap> , 3 ) , repeat ( const0 , 4 ) ) , concat ( <-> , concat ( repeatrange ( <let> , 1 , 2 ) , concat ( <-> , repeatatleast ( <num> , 1 ) ) ) ) )	RUM9999-xG-436 JQMG9999-G-23880 KEDDO9999-I-061325 DRV9999-t-9999972837 DRV9999-K-6953121506 RUM9999-Q-8212	BT9999-A-680 SGQ9999-Spp-75409484 UMZNC999-M-958225876 ZIN9999-CJa-8934 YD9999-KB-0702519 YHOAC9999-rHY-598377	1 const0,9
b-3_t-sep_id-16	a list of 3 semi colon separated strings that all allow letters and the third and fifth string start with const0 and end with const1 .	concat ( repeatatleast ( <let> , 1 ) , concat ( <;> , concat ( and ( repeatatleast ( <let> , 1 ) , and ( startwith ( const0 ) , endwith ( const1 ) ) ) , concat ( <;> , and ( repeatatleast ( <let> , 1 ) , and ( startwith ( const0 ) , endwith ( const1 ) ) ) ) ) ) )	aYCM;tJaGELb;tJaQELb qO;tJapELb;tJaELb t;tJaELEELb;tJaCELb t;tJaELEELb;tJamELb aYCM;tJaGELb;tJaEELb aYCM;tJaGEELb;tJaELb	tuyK;tJaCE;tJaiEELb B;tJa;tJaELMELb M;tJaL15ELELb;tJaELb 97;tJaELb;tJaELb H;tJaMECD;tJaQCfEELb Zk;tJELb;tJaxXELb	2 const0,tJa const1,ELb
b-3_t-sep_id-18	a list of 3 period separated strings . the first string contains 4 or less letters . the second and third string begin with an optional 2 or more lowercase letters . they are then followed by 4 digits .	concat ( and ( repeatatleast ( or ( <low> , <cap> ) , 1 ) , repeatrange ( <any> , 0 , 4 ) ) , concat ( <.> , concat ( concat ( optional ( repeatatleast ( <low> , 2 ) ) , repeat ( <num> , 4 ) ) , concat ( <.> , concat ( optional ( repeatatleast ( <low> , 2 ) ) , repeat ( <num> , 4 ) ) ) ) ) )	O.4605.djtbpez5020 Wh.5258.4145 ptHP.wdgps1721.1263 ptHP.wdg1120.ku1786 ImZZ.9797.ckltfh3299 ptHP.3159.zzfkl9230	g.vkxr5131.197 lowV.lcp6848.t6262 hE.502.tgt4237 iE.ek69123.5919 Qvttq.uph1316.8936 g.wmc9820.mukozj471	0
b-3_t-sep_id-19	a list of 3 period separated strings . the first and second strings allow any number of letters . the third string can only by 3 to 4 letters .	concat ( repeatatleast ( or ( <cap> , <low> ) , 1 ) , concat ( <.> , concat ( repeatatleast ( <let> , 1 ) , concat ( <.> , repeatrange ( <let> , 3 , 4 ) ) ) ) )	fH.YhKdfZafIbRK.jzh u.HUNVWB.Tsp Fe.t.Iyh p.G.PJb cM.xIya.zfM wA.BSpNU.PTXp	Hf.s2Oe2Cfb.azQ U.jek6.GEH P.2.ttO A.wm4TUE.wKg A.wm4TUE.wfZ 7CH69o.j.uLCO	0
b-3_t-sep_id-2	a string that consists of 3 parts separated by a dash . the first and second parts consist of 4 or more lower case letters . the third part is a string that contains at least 1 digit and optionally upper case characters .	concat ( and ( repeatatleast ( <low> , 1 ) , repeatatleast ( <any> , 4 ) ) , concat ( <-> , concat ( and ( repeatatleast ( <low> , 1 ) , repeatatleast ( <any> , 4 ) ) , concat ( <-> , and ( repeatatleast ( or ( <num> , <cap> ) , 1 ) , contain ( <num> ) ) ) ) ) )	svyp-slmrmw-2ST dunw-zrfkkb-9K bwsp-udlf-UXO8N30KJ8 ptyy-arbw-0T8TE92 gjqw-irel-37 dunw-zrfkkbd-4	lbgb-odn-014E pmnd-jjz-G5X81X0Q4 dopl-dwd-42IV1E jalt-gNQB-Z7 KpoVo-ryio-VNX68W KpoVo-ryio-VNX6KW	0
b-3_t-sep_id-20	a string that consists of 3 parts with each part separated by a dot . all 3 parts consists of a numeric value that starts with the character const1 , the first and third parts also end with const0 .	concat ( and ( repeatatleast ( <num> , 1 ) , and ( endwith ( const0 ) , startwith ( const1 ) ) ) , concat ( <.> , concat ( and ( repeatatleast ( <num> , 1 ) , startwith ( const1 ) ) , concat ( <.> , and ( repeatatleast ( <num> , 1 ) , and ( endwith ( const0 ) , startwith ( const1 ) ) ) ) ) ) )	590091.52.591 59991.5.5991 55790291.565.591 53990986991.5.591 5799091.5.5591 5399098691.58.591	59544.5.5919091 5.52.5339629590391 519023991.5.5 69891.5.5791 591.5.59 5997091.4.591	2 const0,91 const1,5
b-3_t-sep_id-22	a string that consists of any number of parts each separate by a dash . each part consists of a string containing between 2 and 4 upper and lower case letters .	concat ( repeatrange ( <let> , 2 , 3 ) , star ( concat ( <-> , repeatrange ( <let> , 2 , 3 ) ) ) )	TVL blx-CD eLL-FkQ-AI iXY-dqg-ndr-Qc-Ll-ZM cWX JlT-zjC-Qk	o-k-k-X-F-O-f-h-U o-w-L-m f-l-h-P-v-x-j R-B-V-q-T i-r-k R-B-V-S-F	0
b-3_t-sep_id-24	a list of 3 period separated strings consisting of numbers excluding the number const0 .	concat ( and ( repeatatleast ( <num> , 1 ) , not ( contain ( const0 ) ) ) , concat ( <.> , concat ( and ( repeatatleast ( <num> , 1 ) , not ( contain ( const0 ) ) ) , concat ( <.> , and ( repeatatleast ( <num> , 1 ) , not ( contain ( const0 ) ) ) ) ) ) )	755576279065.556.9 456.748.850508 7.50.51637785 06556.5.1 41656.5.151578785554 06556.5.5	78569.4.1 5.58572306560569.8 721I63.14.6455 569.3.5 7.15567374565.569 4.94.569	1 const0,569
b-3_t-sep_id-28	a list of 8 strings . first , fourth and seventh strings are consist by 1 to 3 letters . second , fifth and eighth strings are consist by 4 digit numeric values . third and sixth strings consist by hyphen symbol .	concat ( concat ( repeatrange ( <let> , 1 , 3 ) , repeat ( or ( <num> , <low> ) , 4 ) ) , concat ( <-> , concat ( concat ( repeatrange ( <let> , 1 , 3 ) , repeat ( or ( <num> , <low> ) , 4 ) ) , concat ( <-> , concat ( repeatrange ( <let> , 1 , 3 ) , repeat ( or ( <num> , <low> ) , 4 ) ) ) ) ) )	p83bt-nft8p-xd45y k2mea-M35m3-TLs2z55 O5jf5-Pn0q19-dmK49k2 k2mea-M35m3-TLs2zhd k2mea-M35m3-TLs2z5b p83bt-nft8p-xd4m2	7i43-PS8778-ax1io ivGss72p-Pjq32-Piizm LSY0wj6-Csi9jl9-7q9x eC1ooe-Lx02-Yi8pq kw27wh-H363t-Y993l6 eC1ooe-Lx02-Yi8p0	0
b-3_t-sep_id-30	a list of dash seperated strings . each string consists of digits and lowercase const0 . there must be 2 or more characters in each string .	concat ( and ( repeatatleast ( or ( <num> , const0 ) , 1 ) , repeatatleast ( <any> , 2 ) ) , star ( concat ( <-> , and ( repeatatleast ( or ( <num> , const0 ) , 1 ) , repeatatleast ( <any> , 2 ) ) ) ) )	dddd5d8 dd9637-2d d35dd-092409-dd91 d7d-dd1-ddd-6d 64-d24dddd-4d4d-d1 6d-30ddd	2-6 w97-8k-kd d-0-d-5 d-2-1-d-8-0-d-4 59i3ld-1g-l2n6 d-0-7-5	1 const0,d
